train_no,train_category,run_date,step_seq,from_station,to_station,booked_srt_min,actual_srt_min,minutes_lost,length_km,dep_delay_min,dep_time,arr_time
19019,Express,2026-09-18,18,SAT,PPD,10,11,1,11.899999999999977,11,2026-09-18T08:36:00+05:30,2026-09-18T08:47:00+05:30
19019,Express,2026-09-18,19,PPD,LMK,9,10,1,7.900000000000034,11,2026-09-18T08:48:00+05:30,2026-09-18T08:58:00+05:30
19019,Express,2026-09-18,20,LMK,MAM,10,14,4,9.800000000000011,12,2026-09-18T08:59:00+05:30,2026-09-18T09:13:00+05:30
19019,Express,2026-09-18,21,MAM,DHD,20,25,5,23.0,16,2026-09-18T09:14:00+05:30,2026-09-18T09:39:00+05:30
19019,Express,2026-09-18,22,DHD,BIO,15,9,-6,10.600000000000023,22,2026-09-18T09:42:00+05:30,2026-09-18T09:51:00+05:30
19019,Express,2026-09-18,23,BIO,ANAS,9,12,3,7.899999999999977,16,2026-09-18T09:52:00+05:30,2026-09-18T10:04:00+05:30
19019,Express,2026-09-18,24,ANAS,MGN,12,15,3,14.600000000000023,19,2026-09-18T10:05:00+05:30,2026-09-18T10:20:00+05:30
19019,Express,2026-09-18,25,MGN,THDR,10,8,-2,8.099999999999909,22,2026-09-18T10:22:00+05:30,2026-09-18T10:30:00+05:30
19019,Express,2026-09-18,26,THDR,PCN,14,13,-1,13.700000000000045,20,2026-09-18T10:31:00+05:30,2026-09-18T10:44:00+05:30
19019,Express,2026-09-18,27,PCN,BMI,14,17,3,13.700000000000045,19,2026-09-18T10:45:00+05:30,2026-09-18T11:02:00+05:30
19019,Express,2026-09-18,28,BMI,BOG,8,8,0,6.0,21,2026-09-18T11:03:00+05:30,2026-09-18T11:11:00+05:30
19019,Express,2026-09-18,29,BOG,BILD,17,23,6,19.09999999999991,21,2026-09-18T11:12:00+05:30,2026-09-18T11:35:00+05:30
19019,Express,2026-09-18,30,BILD,MRN,10,12,2,8.900000000000091,27,2026-09-18T11:36:00+05:30,2026-09-18T11:48:00+05:30
19019,Express,2026-09-18,31,MRN,RTM,30,16,-14,10.799999999999955,29,2026-09-18T11:49:00+05:30,2026-09-18T12:05:00+05:30
19019,Express,2026-09-18,32,RTM,BOD,15,15,0,12.200000000000045,16,2026-09-18T12:16:00+05:30,2026-09-18T12:31:00+05:30
19019,Express,2026-09-18,33,BOD,RNH,9,12,3,7.5,16,2026-09-18T12:32:00+05:30,2026-09-18T12:44:00+05:30
19019,Express,2026-09-18,34,RNH,KUH,8,12,4,10.399999999999977,19,2026-09-18T12:45:00+05:30,2026-09-18T12:57:00+05:30
19019,Express,2026-09-18,35,KUH,NAD,26,19,-7,13.799999999999955,20,2026-09-18T12:59:00+05:30,2026-09-18T13:18:00+05:30
19019,Express,2026-09-18,36,NAD,MEP,18,17,-1,17.100000000000023,11,2026-09-18T13:21:00+05:30,2026-09-18T13:38:00+05:30
19019,Express,2026-09-18,37,MEP,VMA,26,30,4,23.0,16,2026-09-18T13:46:00+05:30,2026-09-18T14:16:00+05:30
19019,Express,2026-09-18,38,VMA,CMU,18,18,0,22.600000000000023,19,2026-09-18T14:17:00+05:30,2026-09-18T14:35:00+05:30
19019,Express,2026-09-18,39,CMU,SVA,15,19,4,15.299999999999955,19,2026-09-18T14:37:00+05:30,2026-09-18T14:56:00+05:30
19019,Express,2026-09-18,40,SVA,SGZ,13,14,1,13.700000000000045,23,2026-09-18T14:58:00+05:30,2026-09-18T15:12:00+05:30
19019,Express,2026-09-18,41,SGZ,GOH,10,12,2,10.699999999999932,24,2026-09-18T15:14:00+05:30,2026-09-18T15:26:00+05:30
19019,Express,2026-09-18,42,GOH,BWM,18,16,-2,22.600000000000023,26,2026-09-18T15:28:00+05:30,2026-09-18T15:44:00+05:30
19019,Express,2026-09-18,43,BWM,JHW,13,14,1,16.5,21,2026-09-18T15:46:00+05:30,2026-09-18T16:00:00+05:30
19019,Express,2026-09-18,44,JHW,RMA,20,10,-10,11.600000000000023,21,2026-09-18T16:01:00+05:30,2026-09-18T16:11:00+05:30
19019,Express,2026-09-18,45,RMA,MKX,10,13,3,10.100000000000023,8,2026-09-18T16:13:00+05:30,2026-09-18T16:26:00+05:30
19019,Express,2026-09-18,46,MKX,DARA,16,15,-1,14.399999999999977,10,2026-09-18T16:27:00+05:30,2026-09-18T16:42:00+05:30
19019,Express,2026-09-18,47,DARA,NKOT,40,31,-9,38.5,9,2026-09-18T16:44:00+05:30,2026-09-18T17:15:00+05:30
19019,Express,2026-09-18,48,NKOT,KOTA,25,28,3,9.299999999999955,0,2026-09-18T17:20:00+05:30,2026-09-18T17:48:00+05:30
19019,Express,2026-09-18,49,KOTA,KPTN,13,16,3,13.300000000000068,4,2026-09-18T17:59:00+05:30,2026-09-18T18:15:00+05:30
19019,Express,2026-09-18,50,KPTN,KPZ,18,16,-2,20.0,30,2026-09-18T18:40:00+05:30,2026-09-18T18:56:00+05:30
19019,Express,2026-09-18,51,KPZ,LKE,23,24,1,27.199999999999932,28,2026-09-18T18:58:00+05:30,2026-09-18T19:22:00+05:30
19019,Express,2026-09-18,52,LKE,IDG,13,14,1,10.800000000000068,29,2026-09-18T19:24:00+05:30,2026-09-18T19:38:00+05:30
19019,Express,2026-09-18,53,IDG,SWM,40,42,2,36.5,30,2026-09-18T19:40:00+05:30,2026-09-18T20:22:00+05:30
19019,Express,2026-09-18,54,SWM,MLZ,21,22,1,30.199999999999932,33,2026-09-18T20:28:00+05:30,2026-09-18T20:50:00+05:30
19019,Express,2026-09-18,55,MLZ,NNW,15,15,0,16.700000000000045,34,2026-09-18T20:52:00+05:30,2026-09-18T21:07:00+05:30
19019,Express,2026-09-18,56,NNW,GGC,20,16,-4,16.90000000000009,34,2026-09-18T21:09:00+05:30,2026-09-18T21:25:00+05:30
19019,Express,2026-09-18,57,GGC,SMVJ,25,27,2,34.299999999999955,25,2026-09-18T21:30:00+05:30,2026-09-18T21:57:00+05:30
19019,Express,2026-09-18,58,SMVJ,HAN,13,9,-4,10.099999999999909,27,2026-09-18T21:59:00+05:30,2026-09-18T22:08:00+05:30
19019,Express,2026-09-18,59,HAN,FSP,11,16,5,13.200000000000045,20,2026-09-18T22:10:00+05:30,2026-09-18T22:26:00+05:30
19019,Express,2026-09-18,60,FSP,BXN,20,15,-5,19.700000000000045,25,2026-09-18T22:28:00+05:30,2026-09-18T22:43:00+05:30
19019,Express,2026-09-18,61,BXN,BTE,40,26,-14,41.899999999999864,22,2026-09-18T22:47:00+05:30,2026-09-18T23:13:00+05:30
19019,Express,2026-09-18,62,BTE,MTJ,60,46,-14,33.600000000000136,8,2026-09-18T23:18:00+05:30,2026-09-19T00:04:00+05:30
19019,Express,2026-09-18,63,MTJ,KSV,30,36,6,41.399999999999864,4,2026-09-19T00:19:00+05:30,2026-09-19T00:55:00+05:30
19019,Express,2026-09-18,64,KSV,FDB,71,57,-14,71.60000000000014,12,2026-09-19T00:59:00+05:30,2026-09-19T01:56:00+05:30
19019,Express,2026-09-18,65,FDB,NZM,35,47,12,20.899999999999864,0,2026-09-19T02:00:00+05:30,2026-09-19T02:47:00+05:30
19019,Express,2026-09-18,66,NZM,GZB,36,87,51,27.100000000000136,18,2026-09-19T03:08:00+05:30,2026-09-19T04:35:00+05:30
19019,Express,2026-09-18,67,MOZ,TPZ,51,42,-9,51.700000000000045,103,2026-09-19T06:33:00+05:30,2026-09-19T07:15:00+05:30
19019,Express,2026-09-18,68,TPZ,RK,45,36,-9,43.0,95,2026-09-19T07:18:00+05:30,2026-09-19T07:54:00+05:30
19019,Express,2026-09-18,69,RK,JWP,51,100,49,37.59999999999991,83,2026-09-19T07:56:00+05:30,2026-09-19T09:36:00+05:30
19019,Express,2026-09-18,70,JWP,HW,24,9,-15,3.900000000000091,132,2026-09-19T09:38:00+05:30,2026-09-19T09:47:00+05:30
19020,Express,2026-09-17,0,HW,JWP,7,9,2,3.9,2,2026-09-17T13:32:00+05:30,2026-09-17T13:41:00+05:30
19020,Express,2026-09-17,1,JWP,RK,64,49,-15,37.6,3,2026-09-17T13:42:00+05:30,2026-09-17T14:31:00+05:30
19020,Express,2026-09-17,2,RK,TPZ,46,35,-11,43.0,0,2026-09-17T14:48:00+05:30,2026-09-17T15:23:00+05:30
19020,Express,2026-09-17,3,TPZ,MOZ,35,39,4,51.69999999999999,2,2026-09-17T15:38:00+05:30,2026-09-17T16:17:00+05:30
19020,Express,2026-09-17,4,MOZ,MTC,44,51,7,55.60000000000002,6,2026-09-17T16:19:00+05:30,2026-09-17T17:10:00+05:30
19020,Express,2026-09-17,5,MTC,GZB,58,61,3,47.19999999999999,12,2026-09-17T17:14:00+05:30,2026-09-17T18:15:00+05:30
19020,Express,2026-09-17,6,GZB,NZM,38,27,-11,27.100000000000023,15,2026-09-17T18:17:00+05:30,2026-09-17T18:44:00+05:30
19020,Express,2026-09-17,7,NZM,KSV,88,70,-18,92.5,24,2026-09-17T19:19:00+05:30,2026-09-17T20:29:00+05:30
19020,Express,2026-09-17,8,KSV,MTJ,45,34,-11,41.39999999999998,8,2026-09-17T20:33:00+05:30,2026-09-17T21:07:00+05:30
19020,Express,2026-09-17,9,MTJ,BTE,30,26,-4,33.60000000000002,9,2026-09-17T21:24:00+05:30,2026-09-17T21:50:00+05:30
19020,Express,2026-09-17,10,BTE,BXN,28,33,5,41.89999999999998,4,2026-09-17T21:54:00+05:30,2026-09-17T22:27:00+05:30
19020,Express,2026-09-17,11,BXN,FSP,15,18,3,19.69999999999999,10,2026-09-17T22:30:00+05:30,2026-09-17T22:48:00+05:30
19020,Express,2026-09-17,12,FSP,HAN,14,10,-4,13.199999999999989,14,2026-09-17T22:50:00+05:30,2026-09-17T23:00:00+05:30
19020,Express,2026-09-17,13,GGC,NNW,15,17,2,16.90000000000009,10,2026-09-17T23:50:00+05:30,2026-09-18T00:07:00+05:30
19020,Express,2026-09-17,14,NNW,MLZ,16,13,-3,16.699999999999932,11,2026-09-18T00:08:00+05:30,2026-09-18T00:21:00+05:30
19020,Express,2026-09-17,15,MLZ,SWM,35,31,-4,30.200000000000045,8,2026-09-18T00:23:00+05:30,2026-09-18T00:54:00+05:30
19020,Express,2026-09-17,16,SWM,IDG,28,36,8,36.39999999999998,5,2026-09-18T01:00:00+05:30,2026-09-18T01:36:00+05:30
19020,Express,2026-09-17,17,IDG,LKE,13,9,-4,11.0,13,2026-09-18T01:38:00+05:30,2026-09-18T01:47:00+05:30
19020,Express,2026-09-17,18,LKE,KPZ,20,26,6,27.200000000000045,9,2026-09-18T01:49:00+05:30,2026-09-18T02:15:00+05:30
19020,Express,2026-09-17,19,KPZ,KPTN,16,18,2,20.0,15,2026-09-18T02:17:00+05:30,2026-09-18T02:35:00+05:30
19020,Express,2026-09-17,20,KPTN,KOTA,40,29,-11,13.299999999999955,31,2026-09-18T02:51:00+05:30,2026-09-18T03:20:00+05:30
19020,Express,2026-09-17,21,KOTA,NKOT,13,57,44,9.299999999999955,20,2026-09-18T03:30:00+05:30,2026-09-18T04:27:00+05:30
19020,Express,2026-09-17,22,NKOT,DARA,33,29,-4,38.5,64,2026-09-18T04:29:00+05:30,2026-09-18T04:58:00+05:30
19020,Express,2026-09-17,23,DARA,MKX,28,16,-12,14.400000000000091,59,2026-09-18T04:59:00+05:30,2026-09-18T05:15:00+05:30
19020,Express,2026-09-17,24,MKX,RMA,18,13,-5,10.099999999999909,47,2026-09-18T05:17:00+05:30,2026-09-18T05:30:00+05:30
19020,Express,2026-09-17,25,RMA,JHW,10,13,3,11.600000000000023,41,2026-09-18T05:31:00+05:30,2026-09-18T05:44:00+05:30
19020,Express,2026-09-17,26,JHW,BWM,14,14,0,16.5,43,2026-09-18T05:45:00+05:30,2026-09-18T05:59:00+05:30
19020,Express,2026-09-17,27,BWM,GOH,17,19,2,22.600000000000023,43,2026-09-18T06:01:00+05:30,2026-09-18T06:20:00+05:30
19020,Express,2026-09-17,28,GOH,SGZ,11,12,1,10.600000000000023,44,2026-09-18T06:21:00+05:30,2026-09-18T06:33:00+05:30
19020,Express,2026-09-17,29,SGZ,SVA,13,11,-2,13.799999999999955,45,2026-09-18T06:35:00+05:30,2026-09-18T06:46:00+05:30
19020,Express,2026-09-17,30,SVA,CMU,18,12,-6,15.200000000000045,43,2026-09-18T06:48:00+05:30,2026-09-18T07:00:00+05:30
19020,Express,2026-09-17,31,CMU,VMA,23,14,-9,22.699999999999932,37,2026-09-18T07:02:00+05:30,2026-09-18T07:16:00+05:30
19020,Express,2026-09-17,32,VMA,MEP,28,19,-9,23.0,28,2026-09-18T07:18:00+05:30,2026-09-18T07:37:00+05:30
19020,Express,2026-09-17,33,MEP,NAD,35,13,-22,17.100000000000023,19,2026-09-18T07:39:00+05:30,2026-09-18T07:52:00+05:30
19020,Express,2026-09-17,34,NAD,KUH,8,13,5,13.800000000000068,0,2026-09-18T08:00:00+05:30,2026-09-18T08:13:00+05:30
19020,Express,2026-09-17,35,KUH,RNH,20,10,-10,10.399999999999977,2,2026-09-18T08:15:00+05:30,2026-09-18T08:25:00+05:30
19020,Express,2026-09-17,36,RNH,BOD,8,11,3,7.5,0,2026-09-18T08:34:00+05:30,2026-09-18T08:45:00+05:30
19020,Express,2026-09-17,37,BOD,RTM,22,18,-4,9.699999999999932,3,2026-09-18T08:46:00+05:30,2026-09-18T09:04:00+05:30
19020,Express,2026-09-17,38,RTM,BOG,35,35,0,41.200000000000045,0,2026-09-18T09:15:00+05:30,2026-09-18T09:50:00+05:30
19020,Express,2026-09-17,39,BOG,BMI,7,9,2,6.099999999999909,0,2026-09-18T09:51:00+05:30,2026-09-18T10:00:00+05:30
19020,Express,2026-09-17,40,BMI,PCN,14,21,7,13.600000000000136,1,2026-09-18T10:01:00+05:30,2026-09-18T10:22:00+05:30
19020,Express,2026-09-17,41,PCN,THDR,14,15,1,13.799999999999955,8,2026-09-18T10:23:00+05:30,2026-09-18T10:38:00+05:30
19020,Express,2026-09-17,42,THDR,MGN,12,9,-3,8.099999999999909,9,2026-09-18T10:39:00+05:30,2026-09-18T10:48:00+05:30
19020,Express,2026-09-17,43,MGN,ANAS,13,13,0,14.600000000000136,6,2026-09-18T10:50:00+05:30,2026-09-18T11:03:00+05:30
19020,Express,2026-09-17,44,ANAS,BIO,9,9,0,7.899999999999864,6,2026-09-18T11:04:00+05:30,2026-09-18T11:13:00+05:30
19020,Express,2026-09-17,45,BIO,DHD,10,10,0,10.600000000000136,6,2026-09-18T11:14:00+05:30,2026-09-18T11:24:00+05:30
19020,Express,2026-09-17,46,DHD,LMK,34,35,1,32.799999999999955,8,2026-09-18T11:28:00+05:30,2026-09-18T12:03:00+05:30
19020,Express,2026-09-17,47,LMK,PPD,10,8,-2,7.900000000000091,9,2026-09-18T12:04:00+05:30,2026-09-18T12:12:00+05:30
19020,Express,2026-09-17,48,PPD,SAT,10,17,7,11.899999999999864,6,2026-09-18T12:13:00+05:30,2026-09-18T12:30:00+05:30
19020,Express,2026-09-17,49,SAT,GDA,30,26,-4,20.40000000000009,12,2026-09-18T12:31:00+05:30,2026-09-18T12:57:00+05:30
19020,Express,2026-09-17,50,GDA,KRSA,10,13,3,10.700000000000045,9,2026-09-18T13:00:00+05:30,2026-09-18T13:13:00+05:30
19020,Express,2026-09-17,51,KRSA,DRL,9,11,2,12.799999999999955,12,2026-09-18T13:14:00+05:30,2026-09-18T13:25:00+05:30
19020,Express,2026-09-17,52,DRL,CPN,8,12,4,12.5,14,2026-09-18T13:26:00+05:30,2026-09-18T13:38:00+05:30
19020,Express,2026-09-17,53,CPN,SMLA,14,10,-4,11.200000000000045,18,2026-09-18T13:39:00+05:30,2026-09-18T13:49:00+05:30
19020,Express,2026-09-17,54,SMLA,BRC,49,39,-10,26.699999999999818,14,2026-09-18T13:50:00+05:30,2026-09-18T14:29:00+05:30
19020,Express,2026-09-17,55,BRC,MYG,37,28,-9,29.800000000000182,16,2026-09-18T14:51:00+05:30,2026-09-18T15:19:00+05:30
19020,Express,2026-09-17,56,MYG,BH,36,31,-5,40.799999999999955,7,2026-09-18T15:21:00+05:30,2026-09-18T15:52:00+05:30
19020,Express,2026-09-17,57,BH,AKV,9,11,2,9.099999999999909,1,2026-09-18T15:53:00+05:30,2026-09-18T16:04:00+05:30
19020,Express,2026-09-17,58,AKV,KSB,15,14,-1,18.600000000000136,3,2026-09-18T16:06:00+05:30,2026-09-18T16:20:00+05:30
19020,Express,2026-09-17,59,KSB,ST,57,36,-21,31.399999999999864,2,2026-09-18T16:22:00+05:30,2026-09-18T16:58:00+05:30
19020,Express,2026-09-17,60,ST,NVS,26,24,-2,29.5,6,2026-09-18T17:28:00+05:30,2026-09-18T17:52:00+05:30
19020,Express,2026-09-17,61,NVS,BIM,18,33,15,21.100000000000136,4,2026-09-18T17:54:00+05:30,2026-09-18T18:27:00+05:30
19020,Express,2026-09-17,62,BIM,BL,20,15,-5,18.199999999999818,18,2026-09-18T18:28:00+05:30,2026-09-18T18:43:00+05:30
19020,Express,2026-09-17,63,BL,VAPI,28,21,-7,26.200000000000045,13,2026-09-18T18:48:00+05:30,2026-09-18T19:09:00+05:30
19020,Express,2026-09-17,64,VAPI,PLG,72,85,13,81.60000000000014,6,2026-09-18T19:11:00+05:30,2026-09-18T20:36:00+05:30
19020,Express,2026-09-17,65,PLG,VR,33,35,2,31.0,18,2026-09-18T20:38:00+05:30,2026-09-18T21:13:00+05:30
19020,Express,2026-09-18,0,HW,JWP,7,11,4,3.9,1,2026-09-18T13:31:00+05:30,2026-09-18T13:42:00+05:30
19020,Express,2026-09-18,1,JWP,RK,64,94,30,37.6,5,2026-09-18T13:44:00+05:30,2026-09-18T15:18:00+05:30
19020,Express,2026-09-18,2,RK,TPZ,46,33,-13,43.0,33,2026-09-18T15:21:00+05:30,2026-09-18T15:54:00+05:30
19020,Express,2026-09-18,3,TPZ,MOZ,35,37,2,51.69999999999999,22,2026-09-18T15:58:00+05:30,2026-09-18T16:35:00+05:30
19020,Express,2026-09-18,4,MOZ,MTC,44,43,-1,55.60000000000002,24,2026-09-18T16:37:00+05:30,2026-09-18T17:20:00+05:30
19020,Express,2026-09-18,5,MTC,GZB,58,82,24,47.19999999999999,22,2026-09-18T17:24:00+05:30,2026-09-18T18:46:00+05:30
19020,Express,2026-09-18,6,GZB,NZM,38,45,7,27.100000000000023,48,2026-09-18T18:50:00+05:30,2026-09-18T19:35:00+05:30
19020,Express,2026-09-18,7,NZM,KSV,88,150,62,92.5,63,2026-09-18T19:58:00+05:30,2026-09-18T22:28:00+05:30
19020,Express,2026-09-18,8,KSV,MTJ,45,30,-15,41.39999999999998,127,2026-09-18T22:32:00+05:30,2026-09-18T23:02:00+05:30
19020,Express,2026-09-18,9,MTJ,BTE,30,27,-3,33.60000000000002,118,2026-09-18T23:13:00+05:30,2026-09-18T23:40:00+05:30
19020,Express,2026-09-18,10,BTE,BXN,28,33,5,41.89999999999998,131,2026-09-19T00:01:00+05:30,2026-09-19T00:34:00+05:30
19020,Express,2026-09-18,11,BXN,FSP,15,15,0,19.69999999999999,136,2026-09-19T00:36:00+05:30,2026-09-19T00:51:00+05:30
19020,Express,2026-09-18,12,FSP,HAN,14,14,0,13.199999999999989,136,2026-09-19T00:52:00+05:30,2026-09-19T01:06:00+05:30
19020,Express,2026-09-18,13,HAN,SMVJ,10,13,3,10.100000000000023,155,2026-09-19T01:30:00+05:30,2026-09-19T01:43:00+05:30
19020,Express,2026-09-18,14,SMVJ,GGC,28,31,3,34.299999999999955,158,2026-09-19T01:45:00+05:30,2026-09-19T02:16:00+05:30
19020,Express,2026-09-18,15,GGC,NNW,15,16,1,16.90000000000009,161,2026-09-19T02:21:00+05:30,2026-09-19T02:37:00+05:30
19020,Express,2026-09-18,16,NNW,MLZ,16,13,-3,16.699999999999932,161,2026-09-19T02:38:00+05:30,2026-09-19T02:51:00+05:30
19020,Express,2026-09-18,17,MLZ,SWM,35,25,-10,30.200000000000045,158,2026-09-19T02:53:00+05:30,2026-09-19T03:18:00+05:30
19020,Express,2026-09-18,18,SWM,IDG,28,26,-2,36.39999999999998,147,2026-09-19T03:22:00+05:30,2026-09-19T03:48:00+05:30
19020,Express,2026-09-18,19,IDG,LKE,13,10,-3,11.0,145,2026-09-19T03:50:00+05:30,2026-09-19T04:00:00+05:30
19020,Express,2026-09-18,20,LKE,KPZ,20,21,1,27.200000000000045,142,2026-09-19T04:02:00+05:30,2026-09-19T04:23:00+05:30
19020,Express,2026-09-18,21,KPZ,KPTN,16,16,0,20.0,143,2026-09-19T04:25:00+05:30,2026-09-19T04:41:00+05:30
19020,Express,2026-09-18,22,KPTN,KOTA,40,14,-26,13.299999999999955,143,2026-09-19T04:43:00+05:30,2026-09-19T04:57:00+05:30
19020,Express,2026-09-18,23,KOTA,NKOT,13,14,1,9.299999999999955,119,2026-09-19T05:09:00+05:30,2026-09-19T05:23:00+05:30
19020,Express,2026-09-18,24,NKOT,DARA,33,26,-7,38.5,120,2026-09-19T05:25:00+05:30,2026-09-19T05:51:00+05:30
19020,Express,2026-09-18,25,DARA,MKX,28,16,-12,14.400000000000091,112,2026-09-19T05:52:00+05:30,2026-09-19T06:08:00+05:30
19020,Express,2026-09-18,26,MKX,RMA,18,11,-7,10.099999999999909,99,2026-09-19T06:09:00+05:30,2026-09-19T06:20:00+05:30
19020,Express,2026-09-18,27,RMA,JHW,10,12,2,11.600000000000023,92,2026-09-19T06:22:00+05:30,2026-09-19T06:34:00+05:30
19020,Express,2026-09-18,28,JHW,BWM,14,14,0,16.5,93,2026-09-19T06:35:00+05:30,2026-09-19T06:49:00+05:30
19020,Express,2026-09-18,29,BWM,GOH,17,18,1,22.600000000000023,93,2026-09-19T06:51:00+05:30,2026-09-19T07:09:00+05:30
19020,Express,2026-09-18,30,GOH,SGZ,11,12,1,10.600000000000023,107,2026-09-19T07:24:00+05:30,2026-09-19T07:36:00+05:30
19020,Express,2026-09-18,31,SGZ,SVA,13,13,0,13.799999999999955,108,2026-09-19T07:38:00+05:30,2026-09-19T07:51:00+05:30
19020,Express,2026-09-18,32,SVA,CMU,18,13,-5,15.200000000000045,108,2026-09-19T07:53:00+05:30,2026-09-19T08:06:00+05:30
19020,Express,2026-09-18,33,CMU,VMA,23,18,-5,22.699999999999932,103,2026-09-19T08:08:00+05:30,2026-09-19T08:26:00+05:30
19020,Express,2026-09-18,34,NAD,KUH,8,14,6,13.800000000000068,82,2026-09-19T09:22:00+05:30,2026-09-19T09:36:00+05:30
19020,Express,2026-09-18,35,KUH,RNH,20,9,-11,10.399999999999977,85,2026-09-19T09:38:00+05:30,2026-09-19T09:47:00+05:30
19020,Express,2026-09-18,36,RNH,BOD,8,6,-2,7.5,74,2026-09-19T09:48:00+05:30,2026-09-19T09:54:00+05:30
19020,Express,2026-09-18,37,BOD,RTM,22,13,-9,9.699999999999932,72,2026-09-19T09:55:00+05:30,2026-09-19T10:08:00+05:30
19020,Express,2026-09-18,38,RTM,BOG,35,37,2,41.200000000000045,63,2026-09-19T10:18:00+05:30,2026-09-19T10:55:00+05:30
19020,Express,2026-09-18,39,BOG,BMI,7,7,0,6.099999999999909,65,2026-09-19T10:56:00+05:30,2026-09-19T11:03:00+05:30
19020,Express,2026-09-18,40,BMI,PCN,14,20,6,13.600000000000136,72,2026-09-19T11:12:00+05:30,2026-09-19T11:32:00+05:30
19020,Express,2026-09-18,41,PCN,THDR,14,14,0,13.799999999999955,78,2026-09-19T11:33:00+05:30,2026-09-19T11:47:00+05:30
19020,Express,2026-09-18,42,THDR,MGN,12,9,-3,8.099999999999909,78,2026-09-19T11:48:00+05:30,2026-09-19T11:57:00+05:30
19020,Express,2026-09-18,43,MGN,ANAS,13,12,-1,14.600000000000136,75,2026-09-19T11:59:00+05:30,2026-09-19T12:11:00+05:30
19020,Express,2026-09-18,44,ANAS,BIO,9,8,-1,7.899999999999864,74,2026-09-19T12:12:00+05:30,2026-09-19T12:20:00+05:30
19020,Express,2026-09-18,45,BIO,DHD,10,12,2,10.600000000000136,73,2026-09-19T12:21:00+05:30,2026-09-19T12:33:00+05:30
19020,Express,2026-09-18,46,DHD,LMK,34,23,-11,32.799999999999955,76,2026-09-19T12:36:00+05:30,2026-09-19T12:59:00+05:30
19020,Express,2026-09-18,47,LMK,PPD,10,9,-1,7.900000000000091,65,2026-09-19T13:00:00+05:30,2026-09-19T13:09:00+05:30
19020,Express,2026-09-18,48,PPD,SAT,10,9,-1,11.899999999999864,63,2026-09-19T13:10:00+05:30,2026-09-19T13:19:00+05:30
19020,Express,2026-09-18,49,SAT,GDA,30,16,-14,20.40000000000009,62,2026-09-19T13:21:00+05:30,2026-09-19T13:37:00+05:30
19020,Express,2026-09-18,50,GDA,KRSA,10,12,2,10.700000000000045,49,2026-09-19T13:40:00+05:30,2026-09-19T13:52:00+05:30
19020,Express,2026-09-18,51,KRSA,DRL,9,10,1,12.799999999999955,51,2026-09-19T13:53:00+05:30,2026-09-19T14:03:00+05:30
19020,Express,2026-09-18,52,DRL,CPN,8,12,4,12.5,52,2026-09-19T14:04:00+05:30,2026-09-19T14:16:00+05:30
19020,Express,2026-09-18,53,CPN,SMLA,14,7,-7,11.200000000000045,56,2026-09-19T14:17:00+05:30,2026-09-19T14:24:00+05:30
19020,Express,2026-09-18,54,SMLA,BRC,49,31,-18,26.699999999999818,49,2026-09-19T14:25:00+05:30,2026-09-19T14:56:00+05:30
19020,Express,2026-09-18,55,BRC,MYG,37,30,-7,29.800000000000182,29,2026-09-19T15:04:00+05:30,2026-09-19T15:34:00+05:30
19020,Express,2026-09-18,56,MYG,BH,36,29,-7,40.799999999999955,22,2026-09-19T15:36:00+05:30,2026-09-19T16:05:00+05:30
19020,Express,2026-09-18,57,BH,AKV,9,11,2,9.099999999999909,15,2026-09-19T16:07:00+05:30,2026-09-19T16:18:00+05:30
19020,Express,2026-09-18,58,AKV,KSB,15,15,0,18.600000000000136,17,2026-09-19T16:20:00+05:30,2026-09-19T16:35:00+05:30
19020,Express,2026-09-18,59,KSB,ST,57,30,-27,31.399999999999864,17,2026-09-19T16:37:00+05:30,2026-09-19T17:07:00+05:30
19020,Express,2026-09-18,60,ST,NVS,26,24,-2,29.5,1,2026-09-19T17:23:00+05:30,2026-09-19T17:47:00+05:30
19020,Express,2026-09-18,61,NVS,BIM,18,30,12,21.100000000000136,0,2026-09-19T17:50:00+05:30,2026-09-19T18:20:00+05:30
19020,Express,2026-09-18,62,BIM,BL,20,17,-3,18.199999999999818,12,2026-09-19T18:22:00+05:30,2026-09-19T18:39:00+05:30
19020,Express,2026-09-18,63,BL,VAPI,28,26,-2,26.200000000000045,33,2026-09-19T19:08:00+05:30,2026-09-19T19:34:00+05:30
19020,Express,2026-09-18,64,VAPI,PLG,72,74,2,81.60000000000014,31,2026-09-19T19:36:00+05:30,2026-09-19T20:50:00+05:30
19020,Express,2026-09-18,65,PLG,VR,33,33,0,31.0,32,2026-09-19T20:52:00+05:30,2026-09-19T21:25:00+05:30
19020,Express,2026-09-18,66,VR,BVI,32,18,-14,25.899999999999864,32,2026-09-19T21:27:00+05:30,2026-09-19T21:45:00+05:30
19020,Express,2026-09-18,67,BVI,BDTS,60,42,-18,18.40000000000009,18,2026-09-19T21:48:00+05:30,2026-09-19T22:30:00+05:30
19020,Express,2026-09-19,0,HW,JWP,7,6,-1,3.9,6,2026-09-19T13:35:40+05:30,2026-09-19T13:41:24+05:30
19020,Express,2026-09-19,1,JWP,RK,64,49,-15,37.6,10,2026-09-19T13:49:21+05:30,2026-09-19T14:38:47+05:30
19020,Express,2026-09-19,2,RK,TPZ,46,48,2,43.0,2,2026-09-19T14:50:25+05:30,2026-09-19T15:38:37+05:30
